MSSubClass,OverallQual,OverallCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SalePrice
20,5,5,824,0,216,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,1,308,0,0,220,0,0,0,0,6,133000
20,7,5,0,0,1459,1459,1459,0,0,1459,0,0,2,0,3,1,6,1,2,527,192,39,0,0,0,0,0,9,192000
20,6,6,553,0,698,1251,1251,0,0,1251,1,0,1,0,3,1,6,2,1,461,0,116,0,0,0,0,700,3,160000
60,6,5,592,0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,2,409,315,44,0,0,0,0,0,7,187500
85,6,6,747,0,189,936,996,0,0,996,1,0,1,0,2,1,5,0,2,564,120,0,0,0,0,0,0,4,147000
160,4,5,334,0,212,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,120,96,0,0,0,0,0,5,83500
60,8,5,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,3,1043,160,50,0,0,0,0,0,5,252000
160,7,5,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,4,137500
120,8,5,1039,0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,2,550,0,84,0,0,0,0,0,4,197000
90,3,4,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,6,92900
160,7,5,510,0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,2,462,0,48,0,0,0,0,0,3,160000
50,6,5,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,2,576,342,0,128,0,0,0,0,6,136500
20,5,8,661,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,2,884,0,64,0,0,0,0,0,10,146000
20,5,7,248,240,448,936,936,0,0,936,1,0,1,0,2,1,4,0,1,308,0,0,80,0,160,0,0,5,129000
20,6,5,24,0,1290,1314,1314,0,0,1314,0,0,2,0,3,1,6,1,2,440,0,22,0,0,0,0,0,3,176432
70,6,7,0,0,684,684,773,582,0,1355,0,0,1,1,3,1,7,0,0,0,136,0,115,0,0,0,0,3,127000
120,8,5,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,2,461,0,74,137,0,0,0,0,10,170000
50,4,6,672,0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,7,128000
20,7,5,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,2,478,0,0,0,0,0,0,0,4,157000
30,2,5,290,0,0,290,438,0,0,438,0,0,1,0,1,1,3,0,1,246,0,0,0,0,0,0,0,1,60000
20,5,5,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,7,119500
20,5,7,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1,254,0,16,0,0,0,0,0,4,135000
20,6,6,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,2,539,0,0,192,0,0,0,0,7,159500
160,5,5,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,2,440,0,0,0,0,0,0,0,4,106000
60,8,5,1032,0,431,1463,1500,1122,0,2622,1,0,2,1,3,1,9,2,2,712,186,32,0,0,0,0,0,4,325000
20,7,5,738,0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,2,719,0,244,0,0,0,0,0,5,179900
60,7,5,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2,422,0,100,0,0,0,0,0,9,274725
60,6,5,0,0,924,924,948,742,0,1690,0,0,2,1,3,1,7,1,2,463,100,48,0,0,0,0,0,11,181000
20,8,5,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,3,862,125,185,0,0,0,0,0,3,280000
60,6,5,219,0,554,773,773,885,0,1658,1,0,2,1,3,1,8,1,2,431,224,84,0,0,0,0,0,6,188000
60,7,6,403,0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,2,483,0,69,0,0,0,0,0,9,205000
20,5,7,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,7,129900
20,5,7,643,0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,1,240,0,18,0,0,0,0,0,5,134500
20,5,7,415,0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,1,326,0,0,0,0,0,0,0,8,117000
20,8,5,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,3,928,0,0,0,0,0,0,0,11,318000
80,8,5,353,0,55,408,779,640,0,1419,1,0,2,1,3,1,7,1,2,527,120,0,0,0,0,0,0,3,184100
20,5,7,702,0,192,894,894,0,0,894,1,0,1,0,3,1,5,0,2,450,0,0,0,0,0,0,0,5,130000
80,5,6,0,0,533,533,1021,580,0,1601,0,1,1,0,3,1,6,0,1,300,280,34,0,0,0,0,0,12,140000
20,5,5,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1,286,140,0,252,0,0,0,0,7,133700
30,6,5,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,1,308,0,22,112,0,0,0,0,5,118400
20,7,5,24,0,1528,1552,1552,0,0,1552,0,0,2,0,3,1,7,0,3,782,144,20,0,0,0,0,0,7,212900
20,4,3,0,0,672,672,960,0,0,960,0,0,1,0,3,1,5,0,1,288,64,0,0,0,160,0,0,10,112000
20,5,9,0,0,698,698,698,0,0,698,0,1,1,0,2,1,4,0,0,0,0,200,0,0,0,0,0,6,118000
80,7,5,0,0,384,384,812,670,0,1482,0,0,2,1,3,1,7,1,2,392,100,25,0,0,0,0,0,7,163900
20,4,5,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,2,672,0,0,0,0,0,0,0,11,115000
120,7,5,0,0,1373,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,3,660,143,20,0,0,0,0,0,6,174000
20,7,5,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,3,630,144,36,0,0,0,0,0,11,259000
60,7,5,0,0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,7,215000
90,5,5,936,0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,2,672,49,0,0,0,0,0,0,8,140000
50,4,3,622,0,500,1122,1328,653,0,1981,1,0,2,0,4,1,7,2,2,576,431,44,0,0,0,0,0,12,135000
20,5,5,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,0,0,0,28,0,0,0,0,0,9,93500
70,6,4,0,0,1008,1008,1178,1032,0,2210,0,0,2,0,5,1,8,0,1,205,0,48,0,0,0,0,0,5,117500
60,8,5,584,0,544,1128,1142,878,0,2020,0,0,2,1,3,1,8,1,2,466,0,155,0,0,0,0,0,6,239500
60,6,5,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,2,460,100,38,0,0,0,0,0,8,169000
30,6,5,0,0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,1,180,0,128,0,0,0,0,0,5,102000
50,6,5,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,1,288,0,0,96,0,0,0,0,4,119000
50,5,8,0,0,780,780,780,240,0,1020,0,0,1,0,2,1,6,0,0,0,0,0,176,0,0,0,0,5,94000
20,6,5,1567,0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,2,714,264,32,0,0,0,0,0,5,196000
30,5,5,645,0,270,915,1167,0,0,1167,0,0,1,0,3,1,6,1,2,495,0,0,216,0,126,0,0,5,144000
20,5,7,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,2,840,0,0,0,0,0,0,0,6,139000
60,5,7,381,0,399,780,1088,780,0,1868,1,0,2,1,4,1,9,1,2,484,448,96,0,0,0,0,0,10,197500
60,8,5,1150,0,316,1466,1466,1362,0,2828,1,0,3,0,4,1,11,1,3,1052,125,144,0,0,0,0,0,4,424870
20,5,3,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,0,0,0,24,0,0,0,0,0,7,80000
190,4,4,348,0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,1,280,0,0,0,0,0,0,0,7,80000
50,5,6,0,0,1042,1042,1042,534,0,1576,0,0,1,0,3,1,8,1,1,225,0,0,0,0,0,0,0,8,149000
20,6,5,1258,0,40,1298,1298,0,0,1298,1,0,2,0,3,1,5,1,2,403,165,26,0,0,0,0,0,5,180000
70,7,7,275,0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,1,234,0,0,0,0,0,0,0,7,174500
50,7,7,0,0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,1,288,0,0,176,0,0,0,0,8,116900
70,7,9,624,0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,2,324,0,0,0,0,0,0,0,7,143000
20,6,5,0,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1,306,0,0,214,0,0,0,0,11,124000
20,5,4,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,2,528,0,140,0,0,100,0,0,11,149900
20,6,7,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,2,470,0,0,280,0,0,0,0,7,230000
30,6,8,538,0,278,816,816,0,0,816,0,0,1,0,2,1,5,0,1,432,0,0,96,0,0,0,0,6,120500
60,7,6,454,0,410,864,902,918,0,1820,0,0,1,2,4,1,8,2,2,492,60,84,0,0,273,0,0,5,201800
20,5,8,1157,0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,2,528,0,21,0,0,180,0,0,7,218000
80,5,8,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,2,502,0,92,0,96,0,0,0,10,179900
120,7,5,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2,626,172,62,0,0,0,0,0,7,230000
20,8,5,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,3,830,0,24,0,0,0,0,0,6,235128
60,6,6,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,2,540,0,69,0,0,0,0,0,7,185000
160,6,5,311,0,544,855,855,601,0,1456,0,0,2,1,3,1,7,1,2,440,26,0,0,0,0,0,0,7,146000
20,6,7,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,2,924,108,0,0,216,0,0,0,11,224000
20,5,5,492,0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,2,450,0,0,0,0,0,0,0,5,129000
90,4,4,1198,0,0,1198,1258,0,0,1258,2,0,0,2,0,2,6,0,2,400,120,0,0,0,0,0,0,1,108959
80,5,7,680,391,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,2,588,168,180,0,0,0,0,0,6,194000
20,7,5,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,2,644,0,114,0,0,0,0,0,9,233170
20,8,5,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,3,776,160,33,0,0,0,0,0,2,245350
60,6,5,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2,472,0,38,0,0,0,0,0,2,173000
70,6,7,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,2,540,0,0,0,0,90,0,0,7,235000
60,10,5,1387,0,543,1930,1831,1796,0,3627,1,0,3,1,4,1,10,1,3,807,361,76,0,0,0,0,0,7,625000
80,6,6,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,1,358,203,0,0,0,0,576,0,7,171000
20,6,6,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,2,433,0,0,0,0,288,0,1400,11,163000
160,7,5,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2,625,0,54,0,0,0,0,0,3,171900
50,5,6,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,0,0,122,0,0,0,0,0,0,3,200500
70,6,8,503,0,449,952,1170,1175,0,2345,0,0,2,1,4,1,9,1,2,360,0,0,0,0,0,0,0,7,239000
50,8,5,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,2,541,0,33,0,0,0,0,0,4,285000
20,5,5,658,0,218,876,923,0,0,923,1,0,1,0,3,1,5,0,1,264,362,0,0,0,0,0,0,10,119500
50,6,8,468,0,350,818,818,406,0,1224,0,0,1,0,3,1,5,0,1,210,0,0,116,0,0,0,0,12,115000
50,5,6,0,0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,1,186,192,0,102,0,0,0,0,7,154900
20,5,5,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,0,0,0,36,190,0,0,0,0,4,93000
60,7,5,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,2,693,0,0,0,0,0,0,0,4,250000
120,8,5,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,2,482,162,53,0,153,0,0,0,11,392500
60,10,5,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,3,813,171,78,0,0,0,555,0,7,745000
30,5,6,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,2,720,229,0,0,0,0,0,0,6,120000
20,5,4,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,3,995,0,263,0,0,263,0,0,5,186700
50,5,7,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,1,392,0,0,236,0,0,0,0,3,104900
190,3,5,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,2,420,0,74,0,0,0,0,0,8,95000
20,8,5,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,3,757,0,114,192,0,0,0,0,7,262000
60,7,5,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,2,493,144,68,0,0,0,0,0,7,195000
60,7,5,0,0,994,994,1028,776,0,1804,0,0,2,1,3,1,7,1,2,442,140,60,0,0,0,0,0,6,189000
190,4,4,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,4,1356,439,0,0,0,0,0,0,3,168000
160,8,5,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,2,492,206,0,0,0,0,0,0,11,174000
50,5,8,0,0,702,702,842,630,0,1472,0,0,1,0,3,1,6,0,1,250,0,0,84,0,0,0,0,7,125000
120,6,5,883,0,341,1224,1224,0,0,1224,1,0,2,0,2,1,5,0,2,402,0,304,0,0,0,0,0,6,165000
60,6,7,371,0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,1,299,379,36,0,0,0,0,0,3,158000
60,6,5,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2,400,100,24,0,0,0,0,0,7,176000
60,7,5,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,3,660,100,17,0,0,0,0,0,11,219210
75,7,6,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,1,225,0,0,330,0,0,0,0,7,144000
20,7,5,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2,573,356,0,0,0,0,0,0,6,178000
20,4,5,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,2,459,0,82,0,0,0,0,0,10,148000
20,4,5,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,7,116050
60,7,5,0,0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,2,546,198,36,0,0,0,0,0,3,197900
50,5,8,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,1,216,0,0,208,0,0,0,0,5,117000
20,7,5,0,0,1630,1630,1630,0,0,1630,0,0,2,0,3,1,6,1,2,451,74,234,0,0,0,0,0,10,213000
20,5,6,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,2,495,0,88,0,0,0,0,0,7,153500
20,7,7,485,177,1496,2158,2196,0,0,2196,0,0,2,0,3,1,7,1,3,701,84,70,0,0,0,0,0,6,271900
20,4,4,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,1,384,0,42,0,0,0,0,0,11,107000
20,6,5,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,2,544,192,23,0,0,0,0,0,5,200000
20,5,7,504,108,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,2,506,0,0,0,0,0,0,0,10,140000
20,8,5,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,2,500,322,50,0,0,0,0,0,5,290000
60,6,5,0,0,1055,1055,1055,790,0,1845,0,0,2,1,3,1,8,1,2,462,635,104,0,0,0,0,400,5,189000
50,8,7,427,0,132,559,1080,672,0,1752,0,0,2,0,4,1,8,0,2,492,325,12,0,0,0,0,0,6,164000
30,4,6,344,0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,1,234,0,113,0,0,0,0,0,8,113000
80,4,9,648,0,0,648,960,0,0,960,1,1,0,0,0,1,3,0,1,364,88,0,0,0,0,0,0,5,145000
85,5,5,784,0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,1,300,150,72,0,0,0,0,0,5,134500
20,5,5,180,374,340,894,894,0,0,894,0,0,1,0,3,1,5,0,1,384,0,0,0,0,0,0,0,5,125000
90,6,5,0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,4,112000
20,8,5,936,0,364,1300,1314,0,0,1314,1,0,2,0,3,1,6,0,2,552,135,112,0,0,0,0,0,9,229456
50,4,5,0,0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,7,80500
160,6,5,0,0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,0,0,201,0,0,0,0,0,0,4,91500
20,5,5,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,1,288,0,0,0,0,0,0,0,11,115000
20,5,5,250,492,210,952,1211,0,0,1211,0,0,1,0,3,1,5,1,1,322,0,63,0,0,0,0,0,8,134000
50,6,6,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,1,315,0,0,0,0,0,0,0,1,143000
20,5,3,756,0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,2,528,0,30,0,0,0,0,0,10,137900
60,7,5,724,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,2,388,100,75,0,0,0,0,0,2,184000
80,6,8,507,0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,1,264,224,0,0,0,0,0,0,6,145000
60,6,5,0,0,894,894,894,1039,0,1933,0,0,2,1,4,1,9,1,3,668,100,18,0,0,0,0,0,1,214000
20,5,8,595,0,317,912,912,0,0,912,1,0,1,0,2,1,5,0,2,576,0,240,0,0,0,0,0,12,147000
120,9,5,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,3,1052,0,72,0,0,224,0,0,10,367294
80,5,5,666,0,409,1075,1507,0,0,1507,0,0,2,0,4,1,7,0,1,404,0,0,0,0,0,0,0,8,127000
90,5,5,498,211,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,2,600,155,24,145,0,0,0,8300,8,190000
90,5,6,803,0,303,1106,1190,0,0,1190,1,0,1,0,3,1,6,0,2,540,0,18,0,0,0,0,0,5,132500
90,4,5,0,0,0,0,1224,0,0,1224,0,0,2,0,2,2,6,0,2,462,0,0,0,0,0,0,0,3,101800
20,5,5,1000,0,188,1188,1188,0,0,1188,1,0,1,0,3,1,6,0,2,531,0,0,0,0,0,0,0,5,142000
70,5,6,0,0,940,940,1024,940,0,1964,0,0,1,1,4,1,7,0,0,0,0,192,0,0,0,0,0,11,130000
70,5,5,0,0,747,747,892,892,0,1784,0,0,1,1,4,1,9,0,1,180,203,40,0,0,0,0,0,7,138887
160,7,5,0,0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,2,474,0,27,0,0,0,0,0,6,175500
60,7,5,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,9,195000
20,6,5,0,0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,2,484,0,0,0,0,0,0,0,3,142500
20,8,5,428,0,1048,1476,1484,0,0,1484,0,0,2,0,2,1,6,1,2,472,120,33,0,0,0,0,0,12,265900
60,7,5,550,0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,2,543,0,63,0,0,0,0,0,7,224900
20,7,6,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,1,7,0,3,954,0,56,0,0,0,0,0,6,248328
85,7,6,885,168,0,1053,1173,0,0,1173,1,0,2,0,3,1,6,2,2,528,0,120,0,0,0,0,0,1,170000
20,10,5,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,1,7,1,3,850,216,229,0,0,0,0,0,9,465000
70,8,7,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,2,400,0,0,0,0,0,0,0,6,230000
80,6,7,0,0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,2,477,268,112,0,0,147,0,0,1,178000
60,7,5,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,2,615,0,45,0,0,0,0,0,3,186500
80,6,5,539,0,473,1012,1034,0,0,1034,1,0,1,0,3,1,6,0,3,888,0,0,0,0,0,0,0,5,169900
75,6,5,319,0,416,735,1134,924,0,2058,0,0,1,1,3,1,8,1,2,396,0,0,259,0,0,0,0,4,129500
20,5,7,534,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,1,276,0,80,0,0,0,0,0,5,119000
20,7,5,1065,0,1045,2110,2110,0,0,2110,1,0,2,1,3,1,8,2,2,522,0,0,0,0,0,0,0,4,244000
120,7,5,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,2,478,148,36,0,0,0,0,0,3,171750
20,5,6,510,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,1,288,33,0,0,0,0,0,600,11,130000
60,7,7,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,2,518,220,47,0,0,0,0,0,7,294000
60,7,5,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,2,397,178,128,0,0,0,0,0,7,165400
50,6,6,425,0,459,884,959,408,0,1367,0,0,1,0,3,1,6,1,1,560,0,0,0,0,120,0,0,11,127500
20,8,5,1314,0,672,1986,1987,0,0,1987,1,0,2,0,2,1,7,1,2,691,262,36,0,0,0,0,0,8,301500
30,5,8,0,0,864,864,864,0,0,864,0,0,1,0,2,1,4,0,0,0,0,96,0,0,0,0,0,7,99900
80,7,5,655,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,2,400,212,0,0,0,0,0,0,7,190000
20,6,8,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,2,460,180,0,0,0,80,0,0,7,151000
60,6,5,0,0,841,841,892,783,0,1675,0,0,2,1,3,1,7,1,2,502,0,103,0,0,0,0,0,6,181000
20,5,6,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,1,338,0,0,0,0,0,0,0,6,128900
50,4,5,0,0,1104,1104,1104,684,0,1788,1,0,1,0,5,1,8,2,1,304,120,0,0,0,0,0,0,11,161500
70,6,6,0,0,764,764,1060,764,0,1824,0,0,1,0,3,1,8,1,2,520,0,0,126,0,0,0,0,7,180500
120,6,5,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,2,511,144,68,0,0,0,0,0,8,181000
160,7,5,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,2,506,0,34,0,0,0,0,0,3,183900
190,7,4,0,0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,1,308,0,0,264,0,0,0,0,1,122000
20,9,5,0,0,2002,2002,2018,0,0,2018,0,0,2,0,3,1,10,1,3,746,144,76,0,0,0,0,0,5,378500
50,8,9,192,0,536,728,1968,1479,0,3447,0,0,3,1,4,1,11,2,3,1014,314,12,0,0,0,0,0,5,381000
50,5,5,460,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,1,315,0,0,0,0,0,0,0,7,144000
40,7,6,1258,0,74,1332,1332,192,0,1524,2,0,0,1,0,1,4,1,2,586,268,0,0,0,0,0,0,4,260000
20,6,7,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2,462,0,0,0,0,0,0,0,8,185750
20,5,6,560,375,0,935,935,0,0,935,1,0,1,0,3,1,5,0,1,288,180,0,0,0,0,0,0,11,137000
80,6,7,719,0,300,1019,1357,0,0,1357,1,0,1,0,2,1,5,1,1,312,0,0,0,0,163,0,0,5,177000
50,5,6,0,0,661,661,661,589,0,1250,0,0,2,0,3,1,8,1,2,552,242,0,81,0,0,0,0,11,139000
90,5,5,220,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,2,400,0,0,0,0,0,0,0,7,137000
60,6,6,593,0,130,723,735,660,0,1395,0,1,1,1,3,1,6,1,2,497,294,116,0,0,0,0,0,12,162000
80,6,5,528,0,1152,1680,1724,0,0,1724,1,0,1,1,3,1,7,1,2,480,0,0,0,0,0,0,0,6,197900
60,8,5,804,0,324,1128,1128,903,0,2031,1,0,2,1,3,1,7,1,2,577,0,211,0,0,0,0,0,3,237000
50,4,4,0,0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,2,528,30,0,164,0,0,0,0,4,68400
20,7,5,788,0,785,1573,1573,0,0,1573,1,0,2,0,3,1,6,0,2,544,0,72,0,0,0,0,0,3,227000
20,7,5,1053,0,256,1309,1339,0,0,1339,1,0,2,0,2,1,6,1,2,484,0,58,0,0,90,0,0,7,180000
20,5,7,532,144,364,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,2,484,0,0,0,0,288,0,0,9,150500
90,6,5,0,0,912,912,912,912,0,1824,0,0,2,2,4,2,8,0,0,0,128,0,0,0,0,0,0,4,139000
50,6,7,0,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,1,336,272,0,42,0,116,0,0,3,169000
50,6,6,0,0,780,780,825,587,0,1412,0,0,1,0,4,1,6,1,1,280,45,0,0,0,0,0,0,5,132500
20,6,5,569,81,678,1328,1328,0,0,1328,1,0,1,1,3,1,6,2,2,528,0,26,0,0,0,0,0,6,143000
20,5,5,812,0,812,1624,1582,0,0,1582,0,1,2,0,4,1,7,0,2,390,168,198,0,0,0,0,0,6,190000
120,8,5,1158,0,343,1501,1659,0,0,1659,1,0,2,0,2,1,5,1,2,499,212,59,0,0,0,0,0,10,278000
60,8,5,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,3,753,177,74,0,0,0,0,0,10,281000
80,5,7,1014,0,138,1152,1152,0,0,1152,1,0,1,0,3,1,6,1,2,484,227,0,0,0,0,0,0,4,180500
160,5,7,231,0,399,630,630,672,0,1302,0,0,2,1,3,1,6,0,1,264,185,0,0,0,0,0,0,2,119500
70,5,4,0,0,994,994,1378,994,0,2372,0,0,2,0,4,2,11,0,1,432,0,287,0,0,0,0,0,12,107500
60,7,5,194,0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,2,528,0,28,0,0,259,0,0,3,162900
20,5,7,167,0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,2,572,0,0,0,0,0,0,0,4,115000
20,5,5,1016,0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,1,288,356,0,0,0,0,0,0,11,138500
20,5,6,776,0,344,1120,1128,0,0,1128,1,0,2,0,3,1,6,0,2,525,192,20,123,0,0,0,0,12,155000
180,6,5,547,0,0,547,1072,0,0,1072,1,0,2,0,2,1,5,0,2,525,0,44,0,0,0,0,0,6,140000
